zdroj_id,nazev,mnozstvi
710104442,tuhé znečišťující látky,0.002
710104442,oxidy dusíku,0.019
710104442,oxid uhelnatý,0.001
710901212,tuhé znečišťující látky,0.51
710970072,tuhé znečišťující látky,0.022
631940023,oxidy dusíku,0.329
631940023,oxid uhelnatý,0.0
647680343,tuhé znečišťující látky,0.264
647680343,oxid siřičitý,26.942
647680343,oxidy dusíku,8.948
647680343,oxid uhelnatý,5.463
647680013,tuhé znečišťující látky,0.0
710100762,oxidy dusíku,0.574
710100762,oxid uhelnatý,0.421
710100792,oxidy dusíku,0.029
710100792,oxid uhelnatý,0.028
710901332,oxidy dusíku,2.552
710901332,oxid uhelnatý,2.097
710100772,tuhé znečišťující látky,0.415
710100772,oxidy dusíku,1.02
710100772,oxid uhelnatý,8.843
734710051,tuhé znečišťující látky,1.27
734710051,oxid siřičitý,501.665
734710051,oxidy dusíku,386.984
734710051,oxid uhelnatý,37.726
734710051,oxid uhličitý,172225.594
734710051,arsen,3.9095e-05
734710051,"kadmium a jeho sloučeniny, vyjádřené jako Cd",1.8824e-05
734710051,"olovo a jeho sloučeniny, vyjádřené jako Pb",0.000130317
734710051,"rtuť její sloučeniny, vyjádřené jako Hg",0.000162173
734710051,polychlorované dibenzodioxiny a dibenzofurany,5.864e-09
734710051,benzo(a)pyren,4.257e-06
734710051,benzo(b)fluoranten,9e-06
734710051,benzo(k)fluoranten,5e-06
734710051,"Indeno(1,2,3-cd)pyren",4e-06
734710051,polychlorované bifenyly,1.235118e-06
734710051,"fluor a jeho anorg.sloučeniny, vyjádřené jako F",0.013032
734710051,plynné sloučeniny chloru vyjádřené jako chlorovodík,3.205805
734710313,oxidy dusíku,0.585
734710313,oxid uhelnatý,0.209
710400492,tuhé znečišťující látky,0.0
710400492,oxid siřičitý,0.0
710400492,oxidy dusíku,0.042
710400492,oxid uhelnatý,0.004
710400492,organické látky vyjádřené jako TOC,0.002
684260133,oxidy dusíku,0.15
684260133,oxid uhelnatý,0.038
647680313,tuhé znečišťující látky,7.877
647680313,oxid siřičitý,70.955
647680313,oxidy dusíku,22.736
647680313,oxid uhelnatý,50.439
647680313,těkavé organické látky (VOC),5.681
647680313,"fluor a jeho anorg.sloučeniny, vyjádřené jako F",0.447
647680313,plynné sloučeniny chloru vyjádřené jako chlorovodík,0.158
659400023,tuhé znečišťující látky,5.626
659400023,oxid siřičitý,16.469
659400023,oxidy dusíku,51.11
659400023,oxid uhelnatý,93.429
659400023,organické látky vyjádřené jako TOC,8.675
659400023,"fluor a jeho anorg.sloučeniny, vyjádřené jako F",0.006169
659400023,plynné sloučeniny chloru vyjádřené jako chlorovodík,0.540781
710104772,tuhé znečišťující látky,0.485
710913662,tuhé znečišťující látky,0.439
710104922,tuhé znečišťující látky,0.006
710104922,organické látky vyjádřené jako TOC,0.003
710901412,tuhé znečišťující látky,0.046
710901412,oxid siřičitý,0.0
710901412,oxidy dusíku,0.307
710901412,oxid uhelnatý,0.157
710901412,organické látky vyjádřené jako TOC,0.0
647680353,tuhé znečišťující látky,0.033
710901452,oxidy dusíku,0.14
710901452,oxid uhelnatý,0.01
710970062,oxidy dusíku,10.465
710970062,oxid uhelnatý,0.905
710913132,tuhé znečišťující látky,0.014
710913132,oxidy dusíku,0.004
687080023,těkavé organické látky (VOC),0.001
711100042,tuhé znečišťující látky,0.0
711101112,oxidy dusíku,0.007
711101112,oxid uhelnatý,0.008
710600702,těkavé organické látky (VOC),8.376
710600702,styren,3.438
688870013,oxidy dusíku,5.871
688870013,oxid uhelnatý,1.48
779080033,organické látky vyjádřené jako TOC,0.006
698030013,tuhé znečišťující látky,0.398
764260321,tuhé znečišťující látky,0.016
764260321,oxidy dusíku,1.083
764260321,oxid uhelnatý,0.91
764260321,těkavé organické látky (VOC),6.734
711170562,tuhé znečišťující látky,0.308
711100212,tuhé znečišťující látky,0.444
711100212,oxidy dusíku,0.039
711100212,oxid uhelnatý,0.002
744460013,těkavé organické látky (VOC),0.185
713140111,oxidy dusíku,0.084
713140111,oxid uhelnatý,0.299
713140111,organické látky vyjádřené jako TOC,0.786
698030991,oxidy dusíku,1.04
698030991,oxid uhelnatý,0.047
637200033,oxidy dusíku,0.158
637200033,oxid uhelnatý,0.091
698030403,oxidy dusíku,7.87
698030403,oxid uhelnatý,0.301
764260173,oxidy dusíku,3.557
764260173,oxid uhelnatý,0.217
764440023,oxidy dusíku,1.675
764440023,oxid uhelnatý,0.416
764440013,oxidy dusíku,2.022
764440013,oxid uhelnatý,0.387
711100382,tuhé znečišťující látky,0.495
711100382,oxid siřičitý,0.138
711100382,oxidy dusíku,0.106
711100382,oxid uhelnatý,0.338
711319222,tuhé znečišťující látky,0.072
710601072,tuhé znečišťující látky,0.37
710601072,oxidy dusíku,1.466
710601072,oxid uhelnatý,0.79
711100422,oxidy dusíku,0.028
711100422,oxid uhelnatý,0.033
711100422,organické látky vyjádřené jako TOC,0.022
711101532,tuhé znečišťující látky,0.331
711101532,oxidy dusíku,0.171
711101532,oxid uhelnatý,0.003
711101532,plynné sloučeniny chloru vyjádřené jako chlorovodík,0.026
710600912,těkavé organické látky (VOC),0.945
781820013,tuhé znečišťující látky,0.006
781820013,oxidy dusíku,0.022
781820013,oxid uhelnatý,0.034
711318312,tuhé znečišťující látky,0.047
711318312,organické látky vyjádřené jako TOC,0.006
606220013,tuhé znečišťující látky,0.12
606220013,oxidy dusíku,0.046
606220013,oxid uhelnatý,0.072
680520013,tuhé znečišťující látky,0.51
711370092,tuhé znečišťující látky,0.528
711370092,oxidy dusíku,1.562
711370092,oxid uhelnatý,0.519
711370092,těkavé organické látky (VOC),0.003
711370102,tuhé znečišťující látky,0.05
711370102,oxidy dusíku,0.295
711370102,oxid uhelnatý,0.291
682840023,tuhé znečišťující látky,0.013
674420013,těkavé organické látky (VOC),0.564
739350123,oxid siřičitý,0.403
739350123,oxidy dusíku,0.038
739350123,oxid uhelnatý,0.001
739350123,organické látky vyjádřené jako TOC,1.42
739350123,sírovodík,2e-05
739350113,tuhé znečišťující látky,0.042
739350113,oxid siřičitý,0.047
739350113,oxidy dusíku,0.573
739350113,oxid uhelnatý,0.236
739350113,amoniak,0.031
711318442,tuhé znečišťující látky,0.35
711102552,tuhé znečišťující látky,0.584
711100472,tuhé znečišťující látky,1.257
711170492,tuhé znečišťující látky,2.722
711100512,oxidy dusíku,0.054
711100512,oxid uhelnatý,0.002
711100512,těkavé organické látky (VOC),0.814
637200023,organické látky vyjádřené jako TOC,0.003
711170072,tuhé znečišťující látky,0.077
711318762,tuhé znečišťující látky,0.322
711318762,oxidy dusíku,0.043
711318762,oxid uhelnatý,0.002
711318762,těkavé organické látky (VOC),0.88
711100632,tuhé znečišťující látky,0.0
711100632,oxid siřičitý,0.0
711100632,oxidy dusíku,0.0
711100632,oxid uhelnatý,0.0
711100632,organické látky vyjádřené jako TOC,0.0
711100632,těkavé organické látky (VOC),0.0
711100632,amoniak,0.0
698030641,tuhé znečišťující látky,0.441
698030641,oxidy dusíku,0.904
698030641,oxid uhelnatý,0.224
698030641,organické látky vyjádřené jako TOC,5.855
698030641,těkavé organické látky (VOC),8.427
711318222,tuhé znečišťující látky,0.027
711103132,tuhé znečišťující látky,0.006
711103132,organické látky vyjádřené jako TOC,0.001
711310202,oxidy dusíku,0.013
711310202,oxid uhelnatý,0.003
739350043,oxidy dusíku,2.891
739350043,oxid uhelnatý,5.296
711318822,tuhé znečišťující látky,0.237
711318822,oxidy dusíku,1.077
711318822,oxid uhelnatý,0.744
763990013,organické látky vyjádřené jako TOC,0.005
698030383,tuhé znečišťující látky,0.679
711100902,tuhé znečišťující látky,0.097
710600252,tuhé znečišťující látky,0.426
711370202,těkavé organické látky (VOC),0.01
711100912,tuhé znečišťující látky,0.057
711100912,oxid siřičitý,0.054
711100912,oxidy dusíku,0.118
711100912,oxid uhelnatý,0.211
711311862,tuhé znečišťující látky,0.02
711311862,oxid siřičitý,0.004
711311862,oxidy dusíku,0.285
711311862,oxid uhelnatý,0.042
637220013,organické látky vyjádřené jako TOC,0.044
637220013,těkavé organické látky (VOC),0.055
637228191,tuhé znečišťující látky,0.002
637228191,oxid siřičitý,0.0
637228191,oxidy dusíku,0.0
637228191,oxid uhelnatý,0.0
637228191,organické látky vyjádřené jako TOC,0.0
637228191,těkavé organické látky (VOC),0.0
637228191,amoniak,0.0
713140013,tuhé znečišťující látky,0.461
713140013,oxidy dusíku,2.612
713140013,oxid uhelnatý,0.384
789420043,tuhé znečišťující látky,2.363
789420063,tuhé znečišťující látky,0.004
789420063,oxidy dusíku,0.105
789420063,oxid uhelnatý,0.006
789420063,organické látky vyjádřené jako TOC,0.006
789420133,těkavé organické látky (VOC),0.002
711315722,tuhé znečišťující látky,0.001
711315722,organické látky vyjádřené jako TOC,0.0
710600272,tuhé znečišťující látky,0.09
710600272,oxidy dusíku,0.838
710600272,oxid uhelnatý,2.777
710600272,organické látky vyjádřené jako TOC,0.067
710600272,těkavé organické látky (VOC),2.191
710600272,tetrachlorethylen,0.086
710670052,tuhé znečišťující látky,0.06
710670052,těkavé organické látky (VOC),2.492
698030463,tuhé znečišťující látky,1.139
698030463,oxidy dusíku,0.177
698030463,oxid uhelnatý,0.253
711103062,tuhé znečišťující látky,0.386
711103062,oxidy dusíku,0.971
711103062,oxid uhelnatý,0.226
711103062,těkavé organické látky (VOC),0.094
711318522,tuhé znečišťující látky,0.265
711318522,oxidy dusíku,0.028
711318522,oxid uhelnatý,0.002
764260243,oxidy dusíku,0.524
764260243,oxid uhelnatý,0.067
764260213,tuhé znečišťující látky,0.221
764260213,oxidy dusíku,0.656
764260213,oxid uhelnatý,0.312
764260213,organické látky vyjádřené jako TOC,0.001
711102872,tuhé znečišťující látky,0.292
711101242,oxidy dusíku,0.037
711101242,oxid uhelnatý,0.006
789420201,tuhé znečišťující látky,0.493
789420201,oxid siřičitý,0.015
789420201,oxidy dusíku,0.176
789420201,oxid uhelnatý,0.007
789420201,organické látky vyjádřené jako TOC,0.038
711090101,oxidy dusíku,10.627
711090101,oxid uhelnatý,0.669
606228121,oxidy dusíku,1.152
606228121,oxid uhelnatý,0.388
764260161,tuhé znečišťující látky,0.358
764260161,oxidy dusíku,1.058
764260161,oxid uhelnatý,0.035
764260161,organické látky vyjádřené jako TOC,0.005
764260161,těkavé organické látky (VOC),9.255
789428131,tuhé znečišťující látky,0.0
789428131,oxid siřičitý,0.0
789428131,oxidy dusíku,0.058
789428131,oxid uhelnatý,0.014
789428131,těkavé organické látky (VOC),1.322
764260353,oxidy dusíku,0.677
764260353,oxid uhelnatý,0.123
711370292,tuhé znečišťující látky,0.647
711370292,oxid siřičitý,0.005
711370292,oxidy dusíku,0.13
711370292,oxid uhelnatý,0.32
739350093,tuhé znečišťující látky,0.007
711101472,oxidy dusíku,0.9
711101472,oxid uhelnatý,0.011
711170312,tuhé znečišťující látky,0.041
711170312,oxid siřičitý,1.358
711170312,oxidy dusíku,0.23
711170312,oxid uhelnatý,0.127
711170312,organické látky vyjádřené jako TOC,1.279
711170312,těkavé organické látky (VOC),1.9
711319002,tuhé znečišťující látky,0.04
711319002,oxidy dusíku,2.15
711319002,oxid uhelnatý,0.52
711102422,těkavé organické látky (VOC),0.597
711102542,oxidy dusíku,0.017
711102542,oxid uhelnatý,0.001
764260343,oxidy dusíku,0.219
764260343,oxid uhelnatý,0.045
711170382,oxidy dusíku,0.032
711170382,oxid uhelnatý,0.002
711170352,oxidy dusíku,0.009
711170352,oxid uhelnatý,0.001
711170362,oxidy dusíku,0.039
711170362,oxid uhelnatý,0.0
711170372,oxidy dusíku,0.025
711170372,oxid uhelnatý,0.002
711101812,tuhé znečišťující látky,0.012
637200013,tuhé znečišťující látky,0.003
698038021,tuhé znečišťující látky,3.397
698038021,oxidy dusíku,1.418
698038021,oxid uhelnatý,1.215
698038021,těkavé organické látky (VOC),15.552
698030563,organické látky vyjádřené jako TOC,0.001
758770033,tuhé znečišťující látky,0.002
710600892,tuhé znečišťující látky,0.21
789420013,tuhé znečišťující látky,0.023
789420013,oxid siřičitý,0.22
789420013,oxidy dusíku,0.036
789420013,organické látky vyjádřené jako TOC,0.066
789420211,tuhé znečišťující látky,0.014
789420211,oxid siřičitý,0.0
789420211,oxidy dusíku,0.065
789420211,oxid uhelnatý,0.016
726170021,tuhé znečišťující látky,2.033
726170021,oxidy dusíku,4.378
726170021,oxid uhelnatý,0.026
726170021,organické látky vyjádřené jako TOC,0.772
726170021,těkavé organické látky (VOC),0.326
726170021,chrom šestimocný,0.000264
726170021,"zinek a jeho sloučeniny, vyjádřené jako Zn",0.002
726170021,kyanidy vyjádřené jako CN,0.00942
726170021,plynné sloučeniny chloru vyjádřené jako chlorovodík,0.1064
789420571,organické látky vyjádřené jako TOC,0.319
789420571,těkavé organické látky (VOC),0.327
711100442,oxidy dusíku,0.234
711100442,oxid uhelnatý,0.014
680520461,tuhé znečišťující látky,0.018
680520461,oxid siřičitý,7.699
680520461,oxidy dusíku,4.936
680520461,oxid uhelnatý,11.461
711370192,tuhé znečišťující látky,0.078
711370192,oxidy dusíku,0.207
711370192,oxid uhelnatý,0.043
711370192,organické látky vyjádřené jako TOC,0.003
711370182,oxidy dusíku,0.062
711370182,oxid uhelnatý,0.002
711102612,tuhé znečišťující látky,0.016
711310842,oxidy dusíku,0.911
711310842,oxid uhelnatý,1.023
711102012,oxidy dusíku,1.05
711102012,oxid uhelnatý,1.233
711100492,tuhé znečišťující látky,0.012
711100492,oxidy dusíku,0.179
711100492,oxid uhelnatý,0.191
711100492,organické látky vyjádřené jako TOC,0.205
711100492,těkavé organické látky (VOC),6.501
711170112,oxidy dusíku,1.067
711170112,oxid uhelnatý,1.813
711102072,tuhé znečišťující látky,0.006
711102072,oxidy dusíku,0.021
711102072,oxid uhelnatý,0.001
764460013,tuhé znečišťující látky,0.018
764460013,oxidy dusíku,2.982
764460013,oxid uhelnatý,5.079
770790013,tuhé znečišťující látky,0.132
770790013,oxidy dusíku,10.005
770790013,oxid uhelnatý,24.239
666540023,tuhé znečišťující látky,0.158
666540023,oxidy dusíku,11.253
666540023,oxid uhelnatý,21.187
710601012,oxidy dusíku,0.0
710601012,oxid uhelnatý,0.0
666540043,oxidy dusíku,0.002
666540043,oxid uhelnatý,0.002
646540041,tuhé znečišťující látky,7.329
646540041,oxid siřičitý,11.744
646540041,oxidy dusíku,53.635
646540041,oxid uhelnatý,77.344
646540041,organické látky vyjádřené jako TOC,2.291
646540041,polychlorované dibenzodioxiny a dibenzofurany,2.376e-09
711318152,oxidy dusíku,0.182
711318152,oxid uhelnatý,0.033
687080261,tuhé znečišťující látky,0.341
687080261,oxidy dusíku,3.195
687080261,oxid uhelnatý,2.472
687080261,chrom (bez šestimocného chromu),0.001
687080261,plynné sloučeniny chloru vyjádřené jako chlorovodík,0.047
710600502,tuhé znečišťující látky,0.028
710600502,oxidy dusíku,0.255
710600502,oxid uhelnatý,0.014
739350023,tuhé znečišťující látky,0.0
779080023,tuhé znečišťující látky,0.029
711102302,oxidy dusíku,0.057
711102302,oxid uhelnatý,0.002
711318502,tuhé znečišťující látky,0.067
711318502,oxid siřičitý,0.0
711318502,oxidy dusíku,0.385
711318502,oxid uhelnatý,0.279
711318502,organické látky vyjádřené jako TOC,0.0
711103122,tuhé znečišťující látky,0.41
796700531,oxidy dusíku,9.675
796700531,oxid uhelnatý,12.765
686880013,těkavé organické látky (VOC),1.505
789420073,oxidy dusíku,0.424
789420073,oxid uhelnatý,0.035
710600532,tuhé znečišťující látky,0.0
710600532,oxidy dusíku,0.0
